8187,또 보고 또보고 싶은 영화 울컥쿨컥하는데 마지막 10분 감정이 휘몰아쳐서 긴 여운이 남았던 영화 오랫만이다 ..영화를 보고 이런 느낌이 든게,10
8188,중간에 몇 번씩 박수 치고 싶은 순간을 참느라 힘들었다,10
8189,평점 1점 준 애들은 백퍼 3류B급액션영화에 인생영화라며 댓글단놈들임 치고박고 피터지고 욕이 난무하는 영화만 이해할수있는 너희들이 이런 영화를 평가할수있겠냐  니네들 인생 최고의 영화는 마블 영화아니냐 ? ㅋㅋ,10
8190,원테이크씬이 너무 멋있음,8
8191,남녀의 헤어짐에 있어서 서로에게 보내는 응원의 눈빛,10
8192,후유증 하나는 기가막혀요 아주... 이번 오스카 여우주연상이나 남우주연상이나 라라랜드가 휩쓸기를 기대해봅니다...,10
8193,너무너무 좋았어요~~,10
8194,앤딩 10분전 눈물이 그냥 저절로 난다.,10
8195,마지막 연주 끝나고 손가락이 떨리는 라이언의 감정표현이 너무 멋졌어요,8
8196,사랑하는사람과 이별하면서 본 영화그들은 아름답고 행복했습니다다른 인생을 살더라도 그 순간은 진실이고 아름다움입니다저는 최고였습니다,9
8197,연말에 보기에 너무 적절한영화입니다,9
8198,"마지막 키스신을 예고편에 집어넣어? ㅡㅡ 모르고봐야하는 장면을 ㅡㅡ 500일의 썸머와 비슷하면서도 다른 느낌. 주인공이 여자인줄 알았으나, 실질적인 주인공은 남자였다",9
8199,꿈을 이루어 나가는 모습과 갈등이 많은 생각을 하게하는 좋은 영화였어요,9
8200,진짜 노래도 로맨스도 너무 좋았던 영화 강추염ㅎ,10
8201,취향을 제대로 저격했다. 크리스마스에 연인과 다시 한 번 보고 싶은 영화였다.,10
8202,예술이 무엇인가?에 대한 다미엔 차젤레의 대답. 이 것이 예술이다.,10
8203,이보다 완벽할 수 있을까,10
8204,내용도 너무 재밌고 배경음악 배우분들의 연기 뭐하나 빠질 것 없이너무나 좋은 영화였습니다.!! ^^,10
8205,정말 꿈의나라에 다녀온거같은 황홀함 그 이상이다. 난 이 영화는 엔딩 이라는게 없었으면 좋겠다. 올 해 영화중에서 감동적이면서 가슴벅찬 영화였다.,10
8206,여운남는영화.. 또 볼생각입니다,10
8207,바즈 루어만과 물랑루즈는 이제 리스트에서 한칸씩 양보해야만 한다,9
8208,아 너무 최고였어요아쉽지만 어쩔수없는. ㅜㅜㅜ,10
8209,노잼이지만 영상과음악을좋아한다며츠천,8
8210,사랑과청춘과현실속괴리,10
8211,이제 로맨틱의 도시는 PARIS가 아니라 LA라는 할리우드의 도전장이다.,10
8212,라이언고슬링 넘 멋있그 좋아하는 배우인데 노트북에 이어 로맨스영화에서 슬픈 사랑을 연기해서 마음 아팠네요‥넘 아름답그 애잔한 영화‥,10
8213,마지막부분 연출에 소름돋아서 심장 두근두근거리고 눈물나왔음,10
8214,엠마스톤과 라이언고슬링 둘다 혼신을 쏟았고 젊었을때 생각이난다!  존레전드노래도 사이다,8
8215,영상미는 좋았는데 스토리에대해서는 그렇게 매끄럽지 못했던거 같아서 몰입이 안되었다 눈과 귀자체는 굳!,8
8216,"의외로 현실적이고, 직관적인... 오프닝이랑 마지막 셉스에서의 피날레가 킬링포인트. 여자랑 봤으면 더 좋았을텐데...",10
8217,"정말 잘 만든 영화다. 처음으로 극장에 한번 더 가서 다시 영화를 보고싶단 생각이 들었다. 보는내내, 집에 돌아오는길까지 행복해지게 만든 영화 !!",10
8218,연말에 잘 어울리는 영화네요.  아름답고 소중하고도 애틋한 느낌..,9
8219,모든장면이 너무 이쁘네요,8
8220,"꿈과 사랑에 대한 낭만적이고도 지극히 현실적인, 그래서 여운이 남는 드라마틱한 로맨스",10
8221,계속 보면 계속 보이는 영화.,10
8222,"영상미, OST 다 좋지만 엔딩이 다 한 영화",10
8223,슬픈 아름다움이 일렁이기때문에 별은 반짝이는 거야,10
8224,"사랑, 꿈 두가지를 모두 이루기엔 너무도 애틋했던 사랑.세바스찬의 한결같은 눈빛과 클락션.",8
8225,제2의 노트북. 재즈가 좋아지게 만들어지는 영화. 아름다운 영상과 동화같은 장면의 영화. 하지만 가슴아프고 시린 슬픈 사랑이야기 라는게 함정... 뮤지컬영화 안좋아 하는 사람들에겐 비추.,10
8226,넘나 피아노선율과 ㅠㅠ음악너무좋앗고 기대한것처럼 너무 좋앗지만 결말은 헛헛한게 좀현실적인것같고 ㅅㅏ랑 그리고 꿈..,10
8227,에드워드 호퍼의 그림이 살아움직인다면. 춤추고 노래하고 기쁨에 겨워도 끊어지지않는 외로움. 타이틀 시퀀스는 인상깊었다. 다만 다소 늘어진다,7
8228,내 인생영화. 꿈꿀 수 있어 행복하게 만드는 영화,10
8229,꿈을 가진 그리고 가졌던 모든 이들을 향한 찬사,10
8230,정말 평점 열개가 모자랄 정도로 멋진 영화!!!,10
8231,"애잔하지만 유쾌하다. 보고나면 너무 기분 좋은 영화!나는 남잔데, 마지막 라이언 고슬링 눈빛에 심쿵함!",10
8232,동화같은 영화인데 왜 눈물이 나지,10
8233,너무 아름다운 영화. 색감과 소리 모두 완벽하고 오랜만에 영화같은 영화를 본 기분,10
8234,꿈같으면서도.  현실적인 영화 대사가 넘 좋아요.,9
8235,진짜 황홀그자체입니다.최고.. 인생영화 평생 보고싶을때마다 꺼내보고싶어요,10
8236,올해본 영화 중에서 최고. 연출력이 놀랍기만하다.,10
8237,서로의꿈을위해서 달려왔고 이뤄냈다는것에감동받았다마지막 둘의눈빛은진짜하이라이트다,10
8238,"굳이 음악과 배우의 경우가 아니라,,대학교때도 저런 경우 허다하잖아요. 서로의 목표를 위해서 열씸히 공부하고 노력하고,, 좌절할때마다 연인이 서로서로 위로하고.. 허나 취업 후 바쁘고 힘들다라는 이유로 서로 멀어지고...",10
8239,마지막 두 사람이 마주치는 장면 잊을수 없을 것 같아요 :) 영화보는 내내 행복했어요 직접 꼭 한번 볼만한 영화입니다,10
8240,하나의 클래식이 될만한 우리가 영화를 사랑하는 이유,10
8241,"장면 하나하나, 노래 하나하나 잊혀지지 않아",10
8242,라이언 고슬링 아카데미 남우주연상감이다피아노를 칠때의 흘러내린 머리카락 한올까지 연기를한다춤이 이렇게 아름다운지 몰랐다~~~사랑스러운 영화이다,10
8243,더이상 이보다 좋은 엔딩은 나올수없어,10
8244,예고편 보면서 이런 영화 찍을 감독이 아닌데..하면서 의아했지만 역시나 예고편은 대중용 낚시일 뿐이었다 뮤지컬 영화라는 장르로 감히 분류할 수 없는 명작,10
8245,인생영화 추가요~다 보고 여운이 남아서 엔딩 음악도 다 듣고 나왔어요배우들도 배역에 잘 어울립니다,10
8246,"내생애 베스트 영화 넘버1 1순위다!! 보는내내 정말 행복했구 처음시작부터 끝까지 내 입가에 미소가 가시지않았다!! 정말 최고의 명작! 위플레쉬, 라라랜드를 만든감독은 아마도 천재임에 틀림없다!!..우리나라 감독님들...",10
8247,인생영화다 아무정보 없이 갔는데 월척을 만나다,10
8248,인생영화입니다 ㅠㅠㅠㅠ,10
8249,고전미와 뮤지컬의 조화! 삶이 드러나는 생각하게 하는 영화입니다,9
8250,"꿈꾸는 시간을 함께 보낸, 꿈 같은 사랑",10
8251,좋았어 그냥 엔딩도 현실적이니까 더 좋았어 눈물만 줄줄줄,9
8252,행복해지고 싶다면 지금 당장 보세요. 이 영화의 행복 유통기한은 없습니다.,10
8253,클래식함 속에서 느껴지는 낭만가득한 최고의 영화였습니다^^,10
8254,보는 내내 내가 사랑에 빠진 듯한 기분이 들었다.,10
8255,제가본 뮤지컬영화 중 최고의 영화였습니다 연출도 연기도 춤도 뭐하나빠지는거없이 너무 완벽했고 영화보는 내내 꿈을 꾸고있는 느낌이였습니다 짱짱,10
8256,"2016년 지금, 대부분이 잊고 살아가는 ""낭만"" 에 대해.이미 찌들어버린 많은 이가 유치하다 말하지만 사실은 그 무엇보다 순수하고 아름다운 가치, 이 영화가 바로 낭만이다.",10
8257,우리도 그 때로 돌아간다면 달라질 수 있을까? 사랑도 일도 인생은 타이밍!,10
8258,영화를 본게 아니라내가 사랑을 하고 이별을 하고 나온 기분마지막에 웃음..하 마음아프다,10
8259,내인생 뮤지컬영화...,10
8260,뮤지컬 영화의 최종진화판이 바로 라라 랜드!,10
8261,별생각없이 봤다가 여운이 깊게 남는영화 보고나서 바로 ost찾아 듣고 싶은영화앞부분은 좀 지루한감이 없지않아 있었지만 막판에 연출도 스토리도 가슴먹먹하게만들었다.. 최고!!,10
8262,하고싶은 말은 너무나 많지만 그냥 '미아'가 울때 같이 울고 웃을때 같이 웃었다 너무 행복했다 영화를 좋아하지만 이런 영화는 난생처음그냥 140자로 채우기엔 이영화가 너무 아까울뿐,10
8263,평할수없다.그저 감사하고 또 감사하다.,10
8264,강추...진짜 안보면 후회한다,10
8265,엔딩 10분의 환상을 잊을 수가 없네요.  꼭 보세요.,10
8266,아름답고 반짝이지만 슬픈 이야기,9
8267,"청춘의 꿈과 사랑을 이토록 아름답고 미치도록 표현한 영화가 또 나올수 있을까, 예능계 학생 혹은 종사자라면 더더욱 추천하는 영화.",10
8268,영상이며 음악이며 감정선이며 어느것하나 빠지는게 없는 최고의 영화였습니다. 슬픈 영화를 싫어해서 걱정이었는데 이건.. 내가 왜 우는지 스스로도 몰라요 아름다운 한편의 연극을 본 것 같았습니다! 정말 몇번이고 다시 보...,10
8269,서로를 통해 세계를 확장하는 경험 덕분에 지금의 우리가 있다,8
8270,알바  아닌 것 같은데 왜 그러지...ㅠ 초반엔 살짝 지루한 감이 있었지만 잠시일뿐이였고 뒤로 갈수록 재밌어지다가 엔딩부분을 진짜 잘 만든ㄹ것 같다   하루 지나서까지 여운이 이렇게 찐하게 남는 영화는 처음이다  영...,10
8271,"황홀하도록 아름답고, 시리도록 쌉쌀하다.",10
8272,황홀한 선물을 주셔서 감사합니다.,10
8273,핵꿀잼! 강추 꼭 보세용,10
8274,세미 뮤지컬. 추천할만한 영화. 굳이 흠을 잡으라면...두 번 나오는 비현실적 판타지 장면은 과잉. 남녀주연배우를 두드러진 미남미녀가 아닌 평범한 얼굴을 캐스팅한 것은 오히려 주제를 돋보이게 한 장점.,9
8275,인생영화 눈과 귀가 즐겁다,10
8276,영화의 영상미가 너무 예뻐요!! 그들의 인생을 바라보고 온듯해서  여운이 남네요! 극장에서 보길 잘한것 같아요,9
8277,환영한다 재즈랜드...,10
8278,오프닝이랑 엔딩이 다 한 영화,9
8279,영화를 본지 3일이 돼가는데 아직도 머릿속에 맴도는 영화.. 여운이 정말 강해요,10
8280,최고. 올 하반기 영화중 단연 최고!!,10
8281,영상부터 음악까지.. 모든게 완벽한 영화. 잊을수없는 여운을 남겨준다,10
8282,"서로의 꿈을 이루는, 그 힘들고 어려운 순간을 함께하며 나누었던 사랑이었기에 더 애틋하고 울컥하며 여운이 진한 영화가 아니었나...",10
8283,내인생 최고의 영화 진짜 좋아 완전강추 여러분 꼭보세요 난아직도 눈물흘리는중 영화본지 2틀지났는데 너무감동해서 눈물이 안멈춰요,10
8284,불친절한 전개. 뜬금없고 납득이 안되는 연결.연출/퍼포먼스가 좋아 5점 준다.스토리도 단어 10개 이내로 표현할 수 있을 정도로단순. 근데 포장을 안하느니만 못할정도로 해서더욱 노잼,5
8285,노래 및 마지막 엔딩만 좋다 중간 내용은 영 나도 졸리고 여친도 자고 내옆 커플들도 자더라,6
8286,꿈은 누가꾼 것인지 알수없었던 마법같었던 영화,10
8287,배우들과 노래 잔잔하게 좋아요,7
8288,아무 생각없이 봤다가 재밌게 봤네요,9
8289,1950년대 헐리우드 뮤지컬에 대한 추억과 오마주. 그러나 추억은 다시 올 수 없기 때문에 그리운 것이라는 것도 알려주는 성숙한 엔딩.,9
8290,마지막 에필로그는 압권이다,9
8291,쉽지 않다. 생각처럼 흘러가지 않는다.,10
8292,그 음악을 들었을 때 그 여자는 알고 있었다. 사랑에 빠질 거라는 사실을.,9
8293,나는 내가 뮤지컬 영화를 이렇게 좋아할 줄 상상도 못 했다. 정말 감동적이다,10
8294,사랑과  성공 두마리 토끼를 잡기는 힘들지..,9
8295,음악이 잊혀지지않는다,10
8296,노래도 너무 좋고 스토리도 너무 좋은 영화!!,10
8297,한번으로는 절대적으로 부족한 영화.,10
8298,"눈물나도록 아름답고 그래서 더 슬픈 영화, 꿈꾸는 바보들에게 위로가 되는 영화",10
8299,잔잔해서 좋았지만 중반부가 매우 루즈함,8
8300,영화는 예술이라는 것을 증명하는 영화.,10
8301,정말 꼭 보러가세요.. 남친이랑 입벌리고 뇌에 충격을 받아서 영화관을 떠나지 못함.. 또 보러갈거에요,10
8302,인생영화 진짜 영화 보고 안우는데 울었다.. 엠마스톤이랑 라이언고슬링 모습이 나같아서 정말 와닿았다 대단한영화임,10
8303,뻔하지 않아서 더 여운이 남은 영화,10
8304,우리는 세느강에 빠졌던 이모처럼 훗날 같은 선택을 할 수 있는 인생을 살고 있는가,10
8305,글쎄 음악은 너무 좋았지만 평범한 로맨스가 아니라는걸 깨닫기까지 너무 오래걸렸다. 너무 영화다. 추상주의 미술전시회에 온 느낌,5
8306,극장을 가야하는 이유가 되는 영화,10
8307,"나는 꿈과 사랑에 예전만큼 솔직한걸까? 열렬했던 시절을 그리워하기에 좋은 영화, 여전히 젊은 나를 응원하는 영화",10
8308,이유모르게 눈물이 흐르는 영화,9
8309,이 영화를 단순히 로맨스로 홍보해 어그로를 끈 홍보팀은 반성해야한다 엉엉,10
8310,다시는 이런류의 뮤지컬을 못 볼줄 알았는데 놀랍고 고맙고 감명깊었습니다.사랑이란 상대방을 위한 것임을 알게하는 스토리라인도 억지스럽지 않고 설득력이 있는 공을 많이 들인 흔적을 느낄 수 있었고 요새 삶이 팍팍한 젊은...,9
8311,마지막 10분이 잊혀지지가 않아요 최고ㅠㅠ,10
8312,감독 어마무시하다 ㄷㄷㄷ이룰수없는 꿈같은 일들이 이렇게 서글프고 목이메어서 말을 못하게 하는지 모르겠네요.,10
8313,클라이막스는 그야말로 '라라랜드'였다. 행복만이 가득한....,10
8314,"잔잔하게, 연말에 볼 만한 영화",7
8315,좋았어요 의외의 눈물이 나기도 -,8
8316,영화 노래가 정말 좋네요,10
8317,재즈와 춤과 뮤지컬 좋아하는 요소가 다 있네요.라이언 고슬링은  금상첨화 네요!,7
8318,멋지네요~열정을 잃지않고 달려가는모습..서로를 응원하며 시간이 흐르는대로 두자고 하는장면이 찡했네요...인생이 생각한대로 되지않지만..그게 인생이고..나쁜것도 아니다..^^,8
8319,"Where are we? 여운이 짙은, 이상같지만 현실인 영화.",10
8320,각자의 인생길 어딘가에 조금씩 걸쳐져있을법한 영화. 누구는 로맨스도 청춘물도 아닌 애매함이라 말하지만 보는이마다 다른 각도로 해석하게 되는 영화. 꿈을 좇아보았다면 분명 한번은 가슴찡하고 연애를 해봤다면 한번쯤 뭉클...,10
8321,너랑 봤으면 좋았을텐데,10
8322,뒤로 갈수록 남자가 멋있어짐,10
8323,영화 전반부에는 다소 올드한 느낌이지만 후반부에는  인생을 되돌아보게하는  장면들이 많아서 좋았어요 ? 강추핲니다,8
8324,현실적인 멜로영화 마지막은누구나 한번쯤 해보는생각,9
8325,마지막 회상신대로 흘러갔으면 얼마나 좋았을까,10
8326,영원히 사랑한다 는 말은 정말 마법이 아닐까. 언제 걸린지 모르지만 깨어난 순간 마법이라는걸 알게되는..,9
8327,현실과 꿈의 경계 (10자),9
8328,그냥 정말 현실적이고 정말 멋지고 아름다운 우리 이야기.,10
8329,"나 남잔데 영화보고 운게 얼마만인지... 마지막 시퀀스는 날 며칠째 홀려놨다. 옛 연인이 생각났다. 그 시절이 너무나 사무치게 기억나더라. 나도 그 아이가 부디 잘 살고 있기를, 간절히 바란다.",10
8330,꿈과 사랑은 다른 방향을 바라본다는... 감독의 영화 꾸미기가 정말 예쁘네요.,9
8331,연애하고싶어지는영화,7
8332,"진짜 최고의 영화,힐링영화",10
8333,꿈 꾸는 바보들을 위한 가장 감각적이고 완벽한 사랑노래  그저 아름답다는 말 밖에 할 수 없다,10
8334,아무생각없이 봤다가 인생영화 되었다,10
8335,감정이입이 쉽고 푹 빠져서 시간가는지도 몰랏던영화,10
8336,꺅~~~~ 아름답고 가슴져미고 웃고픈 사랑스런 영화,10
8337,연출이 정말 짱이었습니다,10
8338,우울해서 혼자보고 왔는데 최고였다....,10
8339,꿈을 찾는 젊은이들의 현실감이 들어 있는 영화였습니다,7
8340,사랑스러운 영화 엠마스톤이랑 라이언 고슬링 콤비를 다시 볼수 잇어 좋앗어용,6
8341,현대판 쉘부르의 우산인것같아요 즐거운 음악과현실적인 내용,9
8342,이 영화는 처음부터 끝까지 지금껏 한번도 경험하지 못한 세계를 아름답고도 아련하게 보여줍니다. 너무나 예술적이지만 어쩌면 꿈을 가지고 사는 평범한 우리들의 모습을 한편의 명화처럼 그려냅니다. 꿈을 이루든 이루지 못하...,10
8343,이정도로 몰입 할 줄이야~,9
8344,어제 여친이랑 봤는데 오늘 또 보러갔어요 혼자ㅠ,10
8345,음악 영상미 마지막 여운까지 최고였다,10
8346,ㅠㅠ 어제 봤는데 또보고싶음,10
8347,중간에 살짝 밍밍했지만. 훌륭하다.,9
8348,사랑에 빠지고 싶은 사람과 보면 좋을거 같다. 사랑의 감정에 대해서 생각하게 하는 영화,10
8349,"올해 가장 맘아프던 ost 달콤한 사탕인 줄 알고 씹었더니, 계피향이야ㅠ",10
8350,서프라이즈 파티가 가장 기억에 남는다... 젊음에 안기는 불안이고 난 거기서 벗어나고 싶다가도 들어가고 싶다. 마지막에 남은 건 라이언과 타 버린 케이크. 하지만 엠마에겐 2주 남은 공연이 있었다. 난 이제 그 긴장...,10
8351,슬픈 장면이 없지만 눈물이 나네요. 꿈을 꾸는 두 사람의 모습이 공감이 갑니다.,10
8352,위플래쉬 같이 긴장감 넘치고 임팩트 넘치는 순간(마지막 연주)을 기대하는 사람들에겐 비추천..스토리는 어디서 드럽게 많이 본것 같은 내용이고 노래하는 장면도 딱히 기억에 남는게 없다,5
8353,어쩌면 가장 찬란했던 시절을 함께 한 서로에게 보내는 마지막 인사,10
8354,마지막 서로 웃는데 지렸다.,10
8355,이 영화를 보면서 눈 여겨볼 3가지 1. 80년 대를 연상시키는 촬영 기법에 더해진 현대적 영상미2. 엠마스톤과 라이언 고슬링의 스토리가 진행되면서 바뀌는 눈빛3. 재즈의 화려함과 깨알같은 존 레전드의 출연!,10
8356,올해의 영화. 연말 커플이 아니어도 가족이 봐도 누가봐도 아쉽지 않을 영화. 옆에서 팝콘 좀 부스럭 대지마요. 짜증나. 영화 집중하기에도 아깝다고.,10
8357,"영화를 보면서 전율을 느낀 적은 이번이 두번째인데, 한번은 다크나이트의 마지막 장면을 보았을 때고, 두번째가 바로 이 영화의 마지막 음악을 들었을 때다. 그들이 처음 만난 날부터 지금까지의 세월이 모두 이 단순한 멜...",10
8358,"꿈에 대한 열망 그리고 사랑  , 주인공 둘이 그 사이에서  갈등하는 모습이 인상깊었습니다.",10
8359,겨울봄여름가을...그리고 겨울사랑?재즈?만남과이별? 그것뿐이겠는가 인생의 우주가 담긴 영화!! 감독은 무서울만큼 천재다. 대단하다!,10
8360,음악을 좋아하지 않는 관객도 마지막 10분에는 숨을 쉴 수가 없었다. 마지막 주인공 남자의 미소는 내가 본 영화중에서는 최고로 꼽을 만하다. 고즐링이라는 배우는 자신의 첫사랑을 떠나보내는 배우로는 역대 넘버원인듯,10
8361,마지막 미아의 집앞에서의 대화가 너무 와닿았다..꿈이라고 믿고 계속해왔지만 그 앞에서 내 자신의 초라함이 항상 느껴지는 것 같다...그럴때 조지와 같이 'why?' 라고 말해주는 사람이 있다면 얼마나 ...,10
8362,오랫만에 여운있는 영화를 봤다.,10
8363,"내년이면 아내가 될 사랑하는 여자친구하고 봤습니다. 사실 여자친구가 영화 노트북을 가장 좋아하고 또 라이언 고슬링의 팬이라서 제가 전부터 개봉하기만을 바랬는데요, 오늘 깜짝으로 영화를 보여줬더니 너무 좋아하더라구요....",10
8364,꿈 열정 사랑 그리고 재즈에 관한 이야기중단연 최고입니다^^,10
8365,"음악, 춤, 사랑,  꿈. 이 영화를 보는 순간 아름다움 자체를 느낄것이다",9
8366,표정 눈빛 말투 숨소리 하나도빠짐없이 완벽했고 계절이지나갈수록 그들위 사랑도깊어졌고 꼭 사랑은 영화에서 배운다운말이 이영화를보고 다시한번깨닳았네요 완벽합니다,10
8367,올해의 마지막을 장식하는 멋진 음악을 보았다.결국 고전으로 귀결되는 멋스러움은 다시한번 찬사를 보내고싶다.다미엔체젤레는 본인의 포지션에서 계속 놀라울 예정이다.,10
8368,'너와 나의 추억이 담긴 피아노곡 하나면 충분하다.' 라고 라이언고슬링의 눈빛이 말했다.,9
8369,"함께했던 사랑, 함께 그렸던 사랑은 '꿈' 이라는 제목의 영화가 되었다.",9
8370,아련하네요 ㅎㅎ 나뿌지않았음,6
8371,옆사람신경쓰여서 영화집중을 못함,8
8372,너무이쁜영화. 너무 이쁜 장면들과 배우들.,10
8373,이 영화야 말로 내가 어두운 공간에서 2시간 동안 시간을 투자 하면서 인내심을 보이는 이유다.흠이라고는 티끌만큼도 없는 완벽한 스크린 현실 판타지이다.,10
8374,어떠한 고난이 와도 자신의 꿈을 포기하지않고 추구하는 예술가들을 위한 영화!!,10
8375,이토록 낭만적이면서 이토록 현실적인 뮤지컬이라니...,10
8376,"영화관을 나오고 나서도, 음악이 계속 귀에서 맴도네요. 눈과 귀가 즐거운 영화입니다:)",10
8377,재밌어요~,8
8378,"소름 돋게 내 이야기와 같았다, 내가 이런 사연을 가지고 있지 않았다면 이런 높은 점수를 줄지 모르겠지만, 나역시 다른사람의 여자가 된 그녀와 마지막 눈 인사를 잊지 못한다, 최근의 그녀도 '나와 결혼하면 어...",10
8379,스토리는 그저 그랬는데 영상미랑 OST가 장난없네용,7
8380,재밌었음 마지막 연출에서 지렸음,8
8381,"죽어있던 연애세포도 부활시킬 영화, 한적한 공원에서 사랑하는 사람과 함께 도시의 야경과 밤하늘의 별빛을 보고싶게 만드는 영화, 씁쓸하지만 받아들이기엔 충분한 현실적인 결말을 보여준 영화",10
8382,"제 인생영화에요,, 세네번을 봐도 처음봤던 그 감동 그대로 ㅠㅠ 이번에도 펑펑 울고왔습니다. 재개봉해서 너무 행복해요,,",10
8383,인생영화입니다. 이걸왜 이제봤는지 모르겠네요,10
8384,헐리웃 영화도 눈물 흘리게 하는 구나.,10
8385,재개봉을 해준것에 감사한다.,10
8386,취준할때 다시 보니까 더 공감.. ㅜㅜ,10
8387,두번봐도 너무 좋다,10
8388,아 영화 끝나고 한동안 렉걸렸었네.,10
8389,인생영화 여운 진짜 오래간다...,10
8390,너무 소중해서 아껴보고싶은 영화,9
8391,밤마다 생각나는 음악들,10
8392,3번째 보는데 볼때마다 전율이 흘러요. 뭐라 말할수없는 기분,10
8393,"3년만에 다시 봤다. 보는 내내 장거리로 헤어진 전 인연이, 잊고 살았던 꿈들이 떠올랐다. 그래 흘러가는대로...다시 원, 투, 원 투 뜨리 포.",10
8394,노래나 장면들이 아름다웠어요~,8
8395,나에게는 최고의 영화 아픔 진심 진한 여운이 남는영화는 라라랜드뿐,10
8396,조금 어려서 봤을땐 새드엔딩이었는데 다시보니 해피엔딩에 가까웠구나,10
8397,서로의 꿈을 지지하는 영혼의 통로는 영원토록 이어진다.,10
8398,영화보고 LA여행 갑니다!,10
8399,Welcome to SEB’S,10
8400,보면서 많은 감성적인 느낌을 얻을수 있었다.이 영화때문에 나 자체가 많이 감정적으로 변한거같다. 짙은새벽 조용한도시에서 들려오는 피아노소리같은 느낌?,10
8401,와~~ 기쁨과 아ㅜㅜ 슬픔이  공존하는 이 느낌.접어놨던 기억들이 다 꺼내져 나온다.밤새 주워 담을 수 없을듯... 어떻하라고,10
8402,사실 미아와 세바스찬이 부러웠다. 이루고 싶은 무언가를 향해 가고 있던 두 사람. 방법은 달랐지만 서로가 있었기에 더 완벽했다. 영상미와 ost에 서서히 빠져든다. 두 사람의 생각과 감정이 고스란히 전해지도록 노력한...,10
8403,건축학개론의 감성을 더 깊고 짠하게 느낄수 있었던 최고의 영화. 주의할점은 그날 잠은 포기해야하고 혹시 잠들면 꿈에서 뒤척이게 하는점.,10
8404,"가슴에 오래도록 남는 영화. 아름답고, 멋지고, 애틋하고,,,",9
8405,꿈은이뤘지만 사랑은 이루지못한 영화                      뭐가 정답일까...,8
8406,죽을때까지 기억할 영화 아이를 낳으면 보여주고 싶은 영화,10
8407,꿈을 향한 미래를 향한 그들이 만들어가는라라랜드,9
8408,다시봐도 찡하다ㅜㅠ올해에 재개봉했으면 좋겠어요,10
8409,색감 영상미 이것만으로 충분한 점수,7
8410,사랑스런영화 사랑하는영화,10
8411,내 인생에서 이전에도 앞으로도 없을 명작,10
8412,꿈을 이보다 더 잘 표현할수 있을까,8
8413,깊은 여운 남은 영화이였다. 크리스마스 보기 딱 좋다,10
8414,달콤하지만 씁쓸한게 사랑 마지막의 여운이 오래남는다 그와 별개로 너무 예쁜 영화,8
8415,꿈을 잃어버린 어른이들에게 꿈을쫓는 청년들에게 꿈이 없이 공부에만 집중하는 청소년에게 작지만 큰 울림을 주는 영화라라랜드 내인생 최고의 영화,10
8416,마지막 눈빛 교환과 미소. 서로 각자의 꿈을 이루었다..,10
8417,이미 재즈음악으로 강렬한 인상을 주면서 여운을 남기지만 스토리 또한 그에 못지않다.ost가 귓가에서 맴돌고 있어 헤어나오기 쉽지않을듯,9
8418,"결말까지 완벽한 영화배우들의 연기, 음악, 스토리, 연출 뭐 하나 빠지는게 없다. 내가 갔던 곳이 영화에 나오고 세상에서 가장 매력적인 장소로 보이는 마법같은 영화",10
8419,여운이 많이 남네...ㅠㅠ,10
8420,빛이 되어줄 수 있는 멋진 남자가 되어야지,10
8421,"영상, 음악, 색상, 의미 등 다방면에서 즐거움을 주는 영화.",10
8422,아름다운 색감들 꿈꾸는듯이 흘러가는 스토리 결말은 여운을 주는 씁쓸함이 가미되어 잘 어우러지는 영화,10
8423,음악과 영상이 다했다.,8
8424,와 진짜 강추입니다 꼭보세요,10
8425,명작입니다 세드앤딩을 감성적으로 잘표현했어요,10
8426,기다렸다가 묵혀두었다가 이제 보았다.또 보게 되겠지...,9
8427,내가 가장 나다워 지는곳 이란 가사로 다시 꿈꾸게 만들었던 영화,10
8428,꿈꾸고 사랑하며 같이 길을 걷고 각자의 소망을 이뤘는데 넓어진 강폭을 두고 서로 바라볼 수 밖에 없었던 동화같은 이야기. 강추합니다,10
8429,난 느낀게 정말 많음 마지막엔 자신의 꿈을 위해 해어졌지만 그 해어짐이 헛된게 아니라는걸,10
8430,기억에 남는 영화였네요,10
8431,계속생각난다그냥 가끔씩,10
8432,삶의 목표를 이뤄 나가는 모험기는 OO이고 뭐가 되든 우리 쪽팔리게 살지 말자,10
8433,평점처음남겨봄. 뮤지컬영화안좋아함. 근데 이영화는 영상미 음악 그리고교훈까지주는 완벽한영화. 감독이대단하다는생각. 앞으로 이감독영화는무조건본다. 사랑하는사람과 극장에서못본게후회된다. 그리고 지금보다 더 어른이됫을때 ...,10
8434,최고다 이런류 영화 별로였었는데..,10
8435,"영화 속 모든게 아름다웠다. 모든 순간이 빛났고, 찬란했다.",10
8436,말이 필요있는가 라라랜드다.,10
8437,"볼 땐 그저 볼만한 영화라고 생각했지만 끝나고 나면 여운이 가시질 않고 다시 계속 찾아보게 되는 영화, 지금까지 본 영화들 중 가장 그렇다 개봉한 지 1년 반쯤 되었지만 ost 마저 완벽해서 계속 듣고있는 중.",10
8438,"뮤지컬 영화라 호불호 갈릴 수 있지만, 난 정말 재밌게 보고 여러번 본 영화. 여운이 길게 남는다.",10
